CustomerID,FirstName,MiddleInitial,LastName
1900,Audrey,NULL,Blanco
1901,Audrey,NULL,Gomez
1902,Audrey,NULL,Gutierrez
1903,Audrey,NULL,Hernandez
1904,Audrey,NULL,Martin
1905,Audrey,NULL,Moreno
1906,Audrey,NULL,Ramos
1907,Audrey,NULL,Ruiz
1908,Audrey,NULL,Sanz
1909,Audrey,NULL,Serrano
1910,Audrey,NULL,Suarez
1911,Audrey,NULL,Torres
1912,Audrey,NULL,Vazquez
1913,Audrey,A,Carlson
1914,Audrey,D,Ortega
1915,Audrey,E,Dominguez
1916,Audrey,E,Wold
1917,Audrey,H,Diaz
1918,Audrey,H,Gill
1919,Audrey,J,Alonso
1920,Audrey,L,Alvarez
1921,Audrey,L,Rubio
1922,Audrey,S,Navarro
1923,Audrey,S,Romero
1924,Audrey,V,Munoz
1925,Austin,NULL,Alexander
1926,Austin,NULL,Harris
1927,Austin,NULL,Hayes
1928,Austin,NULL,Henderson
1929,Austin,NULL,Johnson
1930,Austin,NULL,Jones
1931,Austin,NULL,Kumar
1932,Austin,NULL,Lee
1933,Austin,NULL,Martinez
1934,Austin,NULL,Russell
1935,Austin,NULL,Shan
1936,Austin,NULL,Sharma
1937,Austin,NULL,Smith
1938,Austin,NULL,Thompson
1939,Austin,NULL,Washington
1940,Austin,NULL,Williams
1941,Austin,NULL,Zhang
1942,Austin,A,Wang
1943,Austin,B,Li
1944,Austin,C,Foster
1945,Austin,C,Lewis
1946,Austin,C,Perry
1947,Austin,D,Garcia
1948,Austin,D,Gonzales
1949,Austin,D,Jenkins
1950,Austin,E,Anderson
1951,Austin,E,Davis
1952,Austin,F,Walker
1953,Austin,H,Long
1954,Austin,H,Yang
1955,Austin,J,Flores
1956,Austin,J,Rodriguez
1957,Austin,K,Griffin
1958,Austin,L,Bryant
1959,Austin,L,Robinson
1960,Austin,L,Simmons
1961,Austin,L,Taylor
1962,Austin,L,White
1963,Austin,M,Diaz
1964,Austin,M,Jai
1965,Austin,M,Lal
1966,Austin,N,Moore
1967,Austin,O,Patterson
1968,Austin,P,Hughes
1969,Austin,R,Powell
1970,Austin,T,Brown
1971,Austin,T,Martin
1972,Austin,V,Chen
1973,Austin,V,Coleman
1974,Austin,W,Butler
1975,Autumn,NULL,He
1976,Autumn,NULL,Huang
1977,Autumn,NULL,Liang
1978,Autumn,NULL,Lu
1979,Autumn,NULL,Ma
1980,Autumn,NULL,Wang
1981,Autumn,NULL,Wu
1982,Autumn,NULL,Zeng
1983,Autumn,NULL,Zhu
1984,Autumn,A,Guo
1985,Autumn,A,Sun
1986,Autumn,A,Zheng
1987,Autumn,D,Zhang
1988,Autumn,E,Lin
1989,Autumn,I,Chen
1990,Autumn,I,Xu
1991,Autumn,J,Liu
1992,Autumn,J,Zhao
1993,Autumn,L,Zhou
1994,Autumn,O,Cai
1995,Autumn,P,Li
1996,Autumn,W,Gao
1997,Bailey,NULL,Adams
1998,Bailey,NULL,Baker
1999,Bailey,NULL,Carter
2000,Bailey,NULL,Collins
